@relation eviction_acs_final
@attribute zcta numeric
@attribute boro numeric
@attribute pop_prc_ch numeric
@attribute pov_pct_ch numeric
@attribute hh_inc_med_ch numeric
@attribute rent_gross_med_ch numeric
@attribute total_units_rent_ch numeric
@attribute total_bach_degree_prc_ch numeric
@attribute pop_race_asian_prc_ch numeric
@attribute pop_race_black_prc_ch numeric
@attribute pop_race_hisp_prc_ch numeric
@attribute pop_race_white_prc_ch numeric
@attribute avg_eviction_1000 numeric
@data
11213,Brooklyn,0.075304873464355,0.077606265683218,0.129543887301744,0.130360205831904,0.062557143544584,0.2430843879047,0.585700875671652,-0.0858319312687842,0.177691057246012,0.0434884050758576,4.27
11214,Brooklyn,0.136344834169469,0.13712745212953,0.223984496999116,0.188505747126437,0.0610109848304722,0.323552296862538,0.0847367602147037,0.284393633326814,0.0569607601416595,-0.116750935531864,1.21
11215,Brooklyn,0.0537914525100331,0.0522406010782053,0.202826516557878,0.19642016015073,-0.0239176680273673,0.0436144741828063,0.0554981830006625,-0.383705734873707,-0.0424291974023014,-0.00899879630362631,0.45
11216,Brooklyn,0.0652847935899669,0.0658882839988097,0.255903614457831,0.170278637770898,0.0466634558784182,0.274831025148452,0.24921149259167,-0.253067138295314,0.0856690854859701,0.514331111662123,3.14
11217,Brooklyn,0.0324791493436138,0.0325513496901091,0.206832517535449,0.185185185185185,-0.0107858243451464,0.0496614760803985,0.121901699313843,-0.123366127555328,-0.161001685997515,0.0948774517175947,1.3
11218,Brooklyn,0.0310420997920998,0.0315412935063579,0.169924554183813,0.150033944331297,-0.0212328767123288,0.095983556495412,0.158745673983539,-0.142922176786632,-0.00603102821299444,-0.0545257775499454,0.97
11219,Brooklyn,-0.0115983357984231,-0.0106878567527335,0.0816407805655117,0.149776453055142,-0.0771388499298738,-0.0324234109207554,-0.0555065534303026,0.105186474160493,0.01449328553842,0.0103166952580914,0.7
11220,Brooklyn,-0.000637374019041549,-0.000500731067358343,0.10084823421603,0.138803680981595,-0.0700782268578879,0.00707691727156113,-0.00650390676765129,-0.222100749151985,0.0722527923236475,-0.15927835862734,0.95
11221,Brooklyn,0.0506529762468061,0.0479699517081023,0.202713589145643,0.158139534883721,0.0550778226846676,0.352519855752236,0.284955836555283,-0.106699790420383,-0.155612881000412,0.612911199649007,3.04
11222,Brooklyn,0.0848690460035283,0.0831313818924438,0.199943796543487,0.262615301139447,0.0853400929446557,0.159462088605617,0.168130478055093,0.553157806083331,-0.0675752055471891,-0.0374964146443703,0.97
11223,Brooklyn,0.07612392554573,0.0764969763061366,0.115525804361909,0.195737963693765,0.089732770745429,0.234204908506057,-0.0153510601213276,0.0888600753457842,0.239027823397061,-0.0872050479498065,1.25
11224,Brooklyn,0.0264565467244276,0.0245546244917215,0.00679734429339235,0.0433070866141732,-0.0220201412896438,0.161901258571477,-0.237719406014357,-0.0694593681227104,0.131783553261764,-0.017039496427886,2.39
11225,Brooklyn,-0.0114627628283779,-0.00990849805368788,0.220409813966029,0.181540808543097,0.0056400443146339,0.284351129618959,0.147107261531145,-0.141432563577615,-0.111584574584719,0.374637816934012,3.39
11226,Brooklyn,0.0321684456791929,0.0345566227821358,0.172162078564801,0.161585365853659,0.00256290045319581,0.25798279570869,0.061241867079681,-0.0944636902434067,0.0336038974967313,0.470291248445632,4.11
11228,Brooklyn,0.028650729698272,0.0280188891387452,0.0389971270232507,0.0993377483443709,0.0297664478705541,0.256266703458002,0.259773054138995,-0.775707531266606,0.253092403656871,-0.22067353961153,0.63
11229,Brooklyn,0.0758720387987316,0.0767262231674398,0.162902491271274,0.150837988826816,-0.0392362827483935,0.0501512885839239,0.0831651428754927,0.152345479888009,0.319908447208156,-0.113759732263706,1.16
11230,Brooklyn,0.06149107548445,0.062913870432818,0.0748701453936931,0.121559633027523,0.0460858873354889,0.0290880731438031,0.135292143643185,-0.175631978045002,0.0493879174753137,-0.0271639591162673,1.43
11231,Brooklyn,0.0872346072186836,0.0852438959519123,0.23057440555704,0.142120343839542,-0.0499954216646827,-0.0354636857972152,-0.10847465288334,-0.0693080664311669,-0.121592840357332,0.0360232497016479,0.96
11232,Brooklyn,0.00996826710816777,0.0136663172083271,0.247514283594272,0.143356643356643,-0.0616396451514225,0.237521360476469,0.33780337933707,0.212037121154512,-0.112251753176784,-0.0841414929626929,1.36
11233,Brooklyn,0.0976367661572111,0.0977680607345012,0.0108028548418451,0.106420404573439,0.101146416320635,0.215915713415348,0.348268085370684,-0.0723051107630407,0.0461459205929501,0.591582740205364,4.99
11234,Brooklyn,0.0240533655272608,0.0235614977648362,0.142319788652661,0.125,-0.0161007025761124,0.124885480342455,0.376165640313671,0.0180454319963544,0.180221030206745,-0.124070315117417,1.48
11235,Brooklyn,0.096918551020917,0.0941988950276243,0.148128008378144,0.14759273875296,0.0229944318416168,-0.0576984232112415,0.129657121307897,-0.239491673158647,-0.00904914200564811,-0.0288741300202132,1.94
11236,Brooklyn,0.0352667614003359,0.0350972030352173,0.0461852433281005,0.0773854244928625,0.0465873438702421,0.145564560578975,0.0609174580907324,0.0136895493110732,-0.227845677764145,-0.125070864151466,2.68
11237,Brooklyn,-0.0136088227986009,-0.0173471546435371,0.265911174393883,0.184173669467787,0.0208664546899841,0.506432777954918,0.137378416932395,0.179910453319756,-0.189414802353604,0.456774617314784,1.52
11238,Brooklyn,0.0607422650637207,0.0554187865856994,0.177591029324288,0.188459177409454,0.0587182448036951,0.0810606708824701,-0.101719470927473,-0.126126678392145,-0.0331998626059851,0.111704621355599,1.73
11239,Brooklyn,-0.0107763706442225,-0.0126971608832808,0.0523805861087609,-0.219020172910663,0.0236944660950896,0.0418490326889137,0.118438580092603,0.217869655083595,-0.204722969149276,-0.436358789484379,4.98
11211,Brooklyn,0.108802678219772,0.10811078042655,0.331856064616641,0.276595744680851,0.106409381398523,0.262668504270478,0.419205379450236,0.262837607699631,-0.08382169278689,-0.0313612279573685,0.32
11211,Brooklyn,0.108802678219772,0.10811078042655,0.331856064616641,0.276595744680851,0.106409381398523,0.262668504270478,0.419205379450236,0.262837607699631,-0.08382169278689,-0.0313612279573685,0
11354,Queens,0.0351422714796929,0.0377619115958668,-0.0836628324946082,0.0892351274787535,0.0439990222439501,-0.558856254947844,0.0750477793378483,-0.0279362415381858,-0.0655649258048137,-0.16605719650941,1.91
11355,Queens,-0.0126432621546628,-0.0124638596661726,-0.127130570758405,0.0527881040892193,-0.00615983994945772,-0.47080194977366,0.0346531639347785,0.14694337818969,-0.0395605442544699,-0.107004006965346,1.27
11356,Queens,0.0466159790602019,0.0453426771784925,0.00708400321543408,0.091703056768559,-0.0104725415070243,-0.257725110016451,0.145130619779471,0.213837712144617,0.106836851708672,-0.396702670168717,1.7
11357,Queens,0.0166211678303095,0.0170259408111071,0.0621691979322172,0.138346727898967,-0.197833523375143,0.122757653982419,0.267677897843646,0.174856581325566,0.136886558287596,-0.156850286879637,0.6
11358,Queens,-0.0590925079141752,-0.0586388001516054,-0.0302129466723291,0.0878079595704359,-0.0531255533911812,-0.156165308298171,0.103487703165448,-0.612157170433302,0.101854176960899,-0.159414600159314,0.88
11360,Queens,-0.060868673401364,-0.0582952737722584,0.0951512855722335,0.0563029397110115,-0.173382173382173,0.0190895197491301,0.0367348609299936,-0.305171336783866,-0.136106832895784,-0.000751522252903873,0.89
11361,Queens,-0.00429966978536048,-0.00370525727069351,0.111960497439649,0.114982578397213,0.00663615560640732,0.000917347117299012,0.202308613609766,-0.171433809678271,0.0289452078724992,-0.129193968468707,0.75
11362,Queens,0.0120913083554736,0.0130522636666485,-0.0646186964913149,0.0772889417360285,0.0632466619817287,-0.227876322795062,0.148812992776981,-3.30539114526162,-0.236153291980807,-0.0978641240587987,0.4
11363,Queens,-0.00255961201670484,-0.00553979192001081,0.0620960484332815,0.150691952844695,-0.163663663663664,-0.227880205381462,-0.14984081799023,0.369430106231485,0.336122816666934,-0.0480209505495716,0.72
11364,Queens,0.0217082346384283,0.021505076425304,-0.0288469660706744,0.136498516320475,0.0429832052376886,-0.00560977485194499,0.0696846560119274,0.406122042458133,0.137372835065129,-0.138201913744504,0.6
11365,Queens,0.0887742785032371,0.085048706307577,0.115420376644866,0.0822481151473612,-0.0560805769709028,-0.0382870211088711,-0.00567277576035934,0.192659057359797,0.0321089579582425,-0.0976933409296825,1.5
11366,Queens,0.0499720436119653,0.0511644318983769,-0.128346867317291,0.129310344827586,0.0899550224887556,-0.0227172839214058,0.234371893348266,-0.117045538144633,-0.218559409165047,-0.214207254468253,0.7
11367,Queens,0.0936178039359941,0.0844868173258004,0.114130065847532,0.128624535315985,0.00887459807073955,-0.130557236775344,0.12324314231396,-0.373138230912867,0.138590534449151,-0.0693795163870575,1.65
11368,Queens,0.0886285729238445,0.0888429569564795,0.0321131586644938,0.125163826998689,-0.00490262835353398,0.0590696546088005,-0.00241850517781099,0.0367926539981107,0.00839265728984483,-0.258594610270009,2.12
11369,Queens,-0.075954454119223,-0.0834197739804553,-0.0398120765170516,0.0899725274725275,-0.0820304960432349,-0.0447097886648894,0.121619654889357,-0.138364024823839,-0.00506720036274196,0.233349119029173,1.06
11370,Queens,-0.117375477226316,-0.0640611337109835,0.123737500208678,0.131562302340291,-0.0178364605049803,0.118713126656504,0.109461386004957,-0.199186941141516,0.0466219877883544,0.039918893691572,0.7
11372,Queens,0.0224112725123643,0.0233533683946907,0.115134443970869,0.126618705035971,0.0190441969098096,-0.0448557066576711,-0.0566975137156299,-0.0704549030081589,0.053408633752856,-0.0799651382882401,1.95
11373,Queens,-0.0111776488536942,-0.0134395429095724,0.0841989490406941,0.0841514726507714,-0.0978861169301086,0.0433212180689475,0.0301794893525148,0.456242226986005,-0.068081744670865,-0.0649381231983562,1.3
11374,Queens,0.0242535599448783,0.023894945034727,0.0350843254840582,0.106675843083276,0.0309574642798489,0.00524482653067485,0.0953078410221847,0.330185524754279,0.0661361438729234,-0.136837333936773,1.49
11375,Queens,0.0437637961528442,0.0461655277145027,0.0513816417539592,0.138424821002387,0.0161528976572133,0.0420507538842749,0.11384228092884,-0.161894390657859,0.216269630965668,-0.143146494919044,1.06
11377,Queens,0.0268040317545268,0.0329769966978228,0.0993107712451581,0.12697323266987,-0.0400126880551024,0.0338951162531755,0.0716607277073317,-0.450793303399554,0.0231427356508927,-0.151084455966247,1.27
11378,Queens,0.102025443588885,0.101781242085713,0.148159509202454,0.129247168554297,0.0185154295246038,0.17013530395809,0.212169030731196,-0.135270968610516,0.215629532082212,-0.177659911303602,1.25
11379,Queens,0.0491418825285151,0.0472039296124366,0.151521244643284,0.0973084886128364,-0.0752399232245681,0.183440247248545,0.312965131894321,0.176337850708361,0.112249239950822,-0.0984997397814162,0.68
11385,Queens,0.0665115668211411,0.0653602760721775,0.205068159612909,0.115082201572552,-0.0224232225494321,0.242753262056173,0.10442715293008,0.025610158525153,-0.0523973062072808,0.0323866089789414,1.42
11411,Queens,0.0316658329164582,0.0319394304051344,0.0669601403170891,0.215938303341902,-0.1577752553916,0.10694844028392,-4.97378010737519,0.0140611982457971,0.0324076683591114,-0.266836067003557,1.67
11412,Queens,0.0559575618674838,0.0581320075610451,0.0533150968701449,0.16989247311828,0.0740610740610741,-0.129207647513776,0.323720569863754,-0.0316922869077496,0.18944675389024,-0.602200008994793,2.61
11413,Queens,0.0840191164471384,0.0815904983217144,0.068536646736721,0.059462915601023,0.150043872477333,0.0117648990058829,0.553384883422297,-0.022783761001292,0.18450491612434,0.101563324684125,2.49
11414,Queens,0.0148614868335445,0.0055403580456387,0.101016081066197,0.0841616964877402,0.0516593613024421,0.13760437128438,0.490676306672692,0.414111619493484,0.111984723164789,-0.0820070942096188,1.11
11415,Queens,0.0219095477386935,0.0221102996726265,0.0862975705127234,0.129363449691992,0.00420168067226891,0.0929760960967909,0.223490099344148,-0.570398948632695,-0.174367170138754,0.0348179517399139,2.63
11416,Queens,0.0939529147168716,0.0957311534968211,0.098882271355144,0.0595322466335932,0.0593486127864897,0.178099170385691,-0.0684031644592673,-0.22422375855678,0.0714656829833185,-0.0334602379643817,2.15
11417,Queens,0.0647648419429453,0.0666790318093295,0.12437668776522,0.11461908030199,-0.169449081803005,0.212584658818534,0.106142073956406,-0.214820268271468,-0.0107511420735803,-0.203498049678456,1.79
11418,Queens,0.0622914915832633,0.0680577273076824,0.119964777696521,0.122362869198312,0.000477859190825104,0.0657899559345314,0.161600254000389,-0.119141231882665,0.00781101953351534,-0.153752803179383,1.96
11419,Queens,0.0815582531684227,0.0808480538349774,0.181035138713457,0.0938137321549966,-0.0512036683225067,0.123931983497362,-0.082917571391723,0.00930525266394647,0.134053852505979,-0.0866626341586079,1.43
11420,Queens,0.0236861284314519,0.0246888514405214,0.0848233162186651,0.111187371310913,0.0482039397450753,0.025114774602181,0.326517389054262,-0.152124534529046,-0.0768447833098614,-0.205744709222114,1.88
11421,Queens,0.0389055936832924,0.0359674030980908,0.173229258685358,0.16147859922179,-0.14706456017164,0.0745531404191248,0.0932382289045104,-1.08258804598429,0.0400571369727683,-0.00451984883154258,1.48
11422,Queens,0.0108426177603871,0.0128684722430046,0.0212078716262817,0.0165745856353591,0.170089673126989,-0.064235478704557,-0.691783125543128,-0.0255783048592924,0.354487440544784,-0.000921362516610722,2.37
11423,Queens,0.03030209522634,0.0279268254416518,0.0678203295463095,0.134529147982063,0.101184834123223,0.173455853214508,0.274681023014335,-0.0524620882153509,-0.297039531760954,-0.000422764108052055,2.62
11426,Queens,0.109562505905698,0.110372340425532,0.0595015352139704,0.232028053769725,0.0518169582772544,-0.0658741600024683,0.104285628201846,0.358084192461951,0.23950370717223,-0.297735206147772,0.68
11427,Queens,-0.0332647318241001,-0.0433379239111723,0.033427559897906,0.0909774436090226,-0.0959719789842382,-0.161706608499693,-0.0240076497355844,-0.103189652103937,0.0638973917699984,-0.102730503874721,1.43
11428,Queens,0.00377662520771439,0.00478903059938499,0.0265827553967877,0.105923344947735,-0.0325786858089453,-0.543753164279233,-0.169757968229581,-0.175704878461765,-0.138309119197998,0.279854849962007,1.73
11429,Queens,-0.0326743051288539,-0.028251870143075,0.124105189898588,0.124025513819986,-0.212677997243914,0.183417032343568,-0.324630111498699,-0.0192651997772355,0.0837957831464246,-0.794529550854655,2.43
11432,Queens,0.0982057820516759,0.0921558322110173,0.053704577630958,0.113652609006433,0.0600811221902991,-0.0157224884161232,0.0725560003406865,-0.123673167434726,0.00145966859183016,-0.0938860469373966,2.45
11433,Queens,0.143479830089675,0.150002783499415,0.110175222871196,0.150214592274678,0.0346987136086662,0.0851222922971526,0.147664646377724,-0.090455077059948,0.203656551807077,-0.0501766555379081,4.23
11434,Queens,0.0730161109029599,0.0758573283433896,0.0545122071760403,0.0743362831858407,0.0279707152243289,0.182222172367537,0.209162603792445,-0.0145026068553379,-0.131981032232455,0.069677501305008,2.86
11435,Queens,0.116965582463607,0.119021153615952,0.0944150499706055,0.128782547501759,0.0903449987589973,-0.0550077262967846,0.0521716398355689,-0.0626379289717562,-0.0475711359918609,-0.209558142542124,2.48
11436,Queens,0.171681415929204,0.171690946680129,0.121846980175862,0.0107238605898123,-0.01125,-0.0732888951773072,0.345547200434946,-0.253080003080003,0.459142353698621,0.286811448733157,2.63
11691,Queens,0.0598873860089357,0.0586837615015389,0.0896215299052646,0.110912343470483,0.0486101962850744,0.0792029180158502,0.239389433077194,-0.050729005695761,0.0314738013950454,0.0766679540176114,4.19
11692,Queens,0.166584329611698,0.172555043522785,0.130936790640824,0.151419558359621,0.0659960745829244,0.334700883547544,0.792811753605179,-0.14511729673969,0.229518898058148,-0.249400363188152,5.58
11693,Brooklyn,0.101817609568023,0.102251259445844,0.12946747210278,0.215628090999011,0.000412541254125413,0.0246171420533824,0.146612681239175,-0.628216327484743,0.183599131080775,0.0772478543193538,2.68
11694,Queens,-0.0132362043517593,-0.0270594708147852,0.0471198112112654,0.112567463377024,0.133007334963325,0.158842625775925,0.386368899884477,-0.15747936657112,-0.0251187113075883,-0.00605759064518844,2.14
11697,Queens,-0.173419773095624,-0.173149648838466,0.130882235048902,?,-0.866666666666667,0.065679316046296,1,0.690105474635861,0.848496009821977,-0.0473650414205697,0
